Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Jogging duration (ms)
2023-02-27,108,1993.7737245150072,6103.6096200092525,34.0,30,,,,,0.495427817066932,3.3852827250242012,0.2729450635009769,8039,,,,,,5587844,,
2023-02-28,7,1670.7500029802322,327.53407620117235,,,,,,,0.3559020507593359,0.3560153142401918,0.30854659352284347,526,,,,,,,,
2023-03-01,198,2249.4864121543064,6778.865092297723,91.0,88,,,,,0.4721074316158112,2.975117925436694,0.2729450635009769,8899,,,,3453894,,6323572,,
2023-03-02,192,2166.1220558276154,11699.280421844262,76.0,69,,,,,0.5339710446585031,3.6613451237144083,0.26107788682702143,15100,,,,,,8548509,,
2023-03-03,92,2218.1759666328135,9196.845599835631,69.0,39,,,,,0.4855182815134828,5.40340125258493,0.26107788682702143,9474,,,,,,2275661,2149697,
2023-03-04,105,1852.3043972244207,4777.284107625512,15.0,14,,,,,0.36275870155335865,2.1322516162968372,0.26107788682702143,6676,,,,,,3145534,,
2023-03-05,449,2877.6806958721586,23765.110744656376,107.0,96,,,,,0.6834868226257821,3.971273671758559,0.30854659352284347,31667,,,,,,20694025,85970,
2023-03-06,74,1817.012919654772,3801.4682721014187,20.0,16,,,,,0.6234197689585608,3.3114518933848562,0.30854659352284347,5035,,,,,,2524592,,
2023-03-07,50,1999.4858651314446,5630.285685089181,47.0,29,,,,,0.5125404708281872,5.6798285165202795,0.26107788682702143,5861,,,,,,1366477,1035952,
2023-03-08,61,1792.9464449466643,2732.2180722465496,12.0,10,,,,,0.45832023148471207,3.3466346491191166,0.24638652401860595,3697,,,,,,2112550,,
2023-03-09,83,1541.6748283679665,4963.9086604259,22.0,19,,,,,0.6125628768230763,2.4944889422054306,0.356015268051639,6719,,,,,,5081744,135335,
2023-03-18,,1670.7500029802322,,,,,,,,,,,,,,,,,,,
2023-03-19,82,2023.108018084449,5973.778582562538,41.0,23,,,,,0.46318341475173075,6.14056658071383,0.2503998916798086,6077,,,,,,397937,1811936,
2023-03-20,201,2195.2961196728847,9796.754100318885,48.0,44,,,,,0.5882191989210264,3.363600203248452,0.24907176634743233,12984,,,,783460,,7280304,419937,
2023-03-21,75,1897.9733453931588,3735.2782709808575,18.0,18,,,,,0.3829132583116664,1.9761541474456221,0.26107788682702143,5205,,,,,,3740047,85537,
2023-03-22,202,2157.607632552214,8874.052581884214,62.0,58,,,,,0.6184860711836937,2.9599009620162247,0.26107788682702143,11679,,,,1214337,,7135424,,
2023-03-23,143,2005.447450167406,7970.8297577310495,52.0,46,,,,,0.5546473716178232,3.1130361629688776,0.2729450635009769,10547,,,,,,5787805,,
2023-03-24,130,1908.2017587680546,6376.184435557976,30.0,26,,,,,0.40770568632519666,3.1934329330810147,0.26107788682702143,8239,,,,,,3918119,68617,
2023-03-25,389,2327.6853197603086,9387.939375569837,110.0,109,,,,,0.40340735010643614,2.493827040005935,0.2729450635009769,12678,,,,6221390,,4184830,234103,
2023-03-26,386,2597.282571618561,8071.229727141402,212.0,210,,,,,0.42071242021404803,2.5053926156976583,0.2594604492539594,10996,,,,11304624,,4961795,86125,
2023-03-27,27,1775.4944005866166,1410.5042776636124,7.0,7,,,,,0.34493176055228547,1.8078077416014404,0.26107788682702143,1928,,,,,,1814756,,
2023-03-28,3,1670.7500029802325,201.5046599237647,,,,,,,0.3190864870122711,0.3560152959795997,0.26107788682702143,354,,,,,,,,
2023-03-29,167,2134.454612543003,8873.406573412696,63.0,60,,,,,0.6514595052199342,2.9676506188917644,0.26107788682702143,11696,,,,599051,,7361334,,
2023-03-30,58,2186.8909249788903,6842.167502811087,53.0,33,,,,,0.47085417718645955,6.885560061100275,0.2848122401749324,6768,,,,,,2938408,1580317,
2023-03-31,169,2170.708058303077,8561.887897440583,42.0,34,,,,,0.5511538148677084,3.2323970229365293,0.30854659352284347,11267,,,,,,8644060,,
2023-04-01,31,1736.5509592849796,1703.1726688255217,9.0,7,,,,,0.3690865703871501,3.6496728858218956,0.26107788682702143,2278,,,,,,1131203,,
2023-04-02,24,1693.4256367802122,867.9107924638286,2.0,2,,,,,0.3407064845025752,1.7354335712157254,0.26107788682702143,1284,,,,,,388821,,
2023-04-03,125,2057.4956262889727,6242.476673637283,43.0,39,,,,,0.5437870133449441,2.9600633455203638,0.2729450635009769,8340,,,,923749,,5692495,,
2023-04-04,99,2313.1390358352655,8665.89525403699,99.0,69,,,,,0.5920016171376072,7.0123505753379884,0.2631933388488948,8742,,,,1511238,,2281256,1872721,
2023-04-05,92,1907.3426016437363,4452.992843136985,23.0,19,,,,,0.4058830266124517,3.44771675119147,0.26107788682702143,5973,,,,,,4077431,,
2023-04-06,289,2381.7792540300593,12570.94224252649,86.0,80,,,,,0.5662412929297048,3.0059036952322513,0.2848122401749324,16934,,,,2309821,,9846868,,
2023-04-07,213,2264.4377583100377,11022.117576144119,34.0,30,,,,,0.49352123811440324,3.1594614027592716,0.2729450635009769,14949,,,,,,10285976,,
2023-04-08,454,2991.7512121992413,23288.79267420115,116.0,100,,,,,0.5359373438882298,3.2795380752796786,0.296679416848888,30643,,,,1130433,,18650687,1029117,
2023-04-09,414,2234.5814583756787,18934.475612420094,20.0,17,,,,,0.4895621944315251,2.923094189710227,0.26107788682702143,26025,,,,,,8733681,450028,
2023-04-10,223,2201.249951051409,10700.253328306004,26.0,25,,,,,0.46095501689224294,3.0023601436604546,0.296679416848888,14391,,,,,,9191213,,
2023-04-11,230,2389.8138797969486,14403.375424381695,64.0,59,,,,,0.5643909590922743,4.271957149352007,0.2729450635009769,19086,,,,,,12215135,101526,
2023-04-12,241,2489.6143244770647,15866.41720429806,78.0,67,,,,,0.615336583068247,3.4809173659217985,0.2729450635009769,20599,,,,,,14187289,,
2023-04-13,336,2722.469464861797,18316.328662780597,48.0,46,,,,,0.6427053398209023,4.598464174410779,0.25095395239561286,24832,,,,,,18221638,,
2023-04-14,413,2686.4427764249494,18124.05912582676,25.0,23,,,,,0.6331558626319087,2.854715567417584,0.3322809468707545,25064,,,,,,17593134,,
2023-04-15,298,2601.4156672392564,17073.73686197237,88.0,81,,,,,0.630145358495193,3.4131944031171195,0.26107788682702143,22840,,,,,,15691427,165288,
2023-04-16,96,1938.982736794468,6239.792112368143,42.0,39,,,,,0.40543765197662596,2.485880801610947,0.2848122401749324,8178,,,,,,4647284,,
2023-04-17,53,2132.978998604428,6685.156412882368,56.0,30,,,,,0.6070015263952011,5.846832225117822,0.26107788682702143,6214,,,,,,1129379,1700181,
2023-04-18,154,2239.7341349609605,7912.689676078604,90.0,74,,,,,0.7295720368087584,5.91114091689323,0.296679416848888,9318,,,,2180152,,3939225,1114105,
2023-04-19,53,2094.938942440157,6476.885063133899,58.0,34,,,,,0.44586434421950155,3.7401604643198048,0.26107788682702143,6336,,,,,,1397692,1527848,
2023-04-20,47,2087.684242542891,6284.177466355767,59.0,35,,,,,0.4408257093208329,6.417188263610482,0.26107788682702143,5903,,,,,,1036571,1621691,
2023-04-21,297,2694.994423904957,16118.198407024824,114.0,84,,,,,0.6193170339351126,7.891258733797737,0.2540947181662649,18739,,,,1776040,,7489750,2262583,
2023-04-22,25,1720.9242919057515,1581.1486098585224,11.0,7,,,,,0.36937971973747147,3.148377346706748,0.24968565668700146,2131,,,,,,868200,,
2023-04-23,54,2049.5510172817603,5809.634451200583,51.0,29,,,,,0.41600811603202087,3.9910673506156993,0.2729450635009769,5803,,,,,,1667556,1433810,
2023-04-24,102,1984.0842311902716,4316.830459692425,45.0,44,,,,,0.48608071998864205,3.435058929431886,0.2848122401749324,5726,,,,1534055,,3779232,,
2023-04-25,120,2397.3175329007518,10354.925235011564,90.0,59,,,,,0.5595879980089145,6.85333926968586,0.26107788682702143,10243,,,,743668,,3269453,2080071,
2023-04-26,203,2865.0074530013985,16931.9353921682,170.0,118,,,,,0.7670287713897189,7.785348703342383,0.26107788682702143,16850,,,,2077446,,5315585,3603468,
2023-04-27,3,1670.7500029802325,84.01961085160508,,,,,,,0.3560152771938465,0.3560152906249904,0.3560152637627026,196,,,,,,,,
2023-04-28,,1670.7500029802322,94.70006985816504,,,,,,,0.34385859181717005,0.35601528364777235,0.2848122401749324,165,,,,,,,,
2023-04-29,192,2262.8876519528458,11964.061939460096,89.0,80,,,,,0.5925930820578069,3.3568420688527647,0.2729450635009769,15391,,,,466593,,9523181,84172,
2023-04-30,,1670.7500029802325,38.86535500106993,,,,,,,0.3560152637627026,0.3560152637627026,0.3560152637627026,143,,,,,,,,
2023-05-01,119,2312.5557974163007,10753.938010180917,96.0,62,,,,,0.6644845813639384,6.023981175004412,0.26107788682702143,10950,,,,746854,,2415592,1948253,
2023-05-02,68,2220.2059714693173,9022.752700492512,74.0,41,,,,,0.5177633847300329,8.695663708113768,0.26107788682702143,8398,,,,,,821313,2226824,
2023-05-03,139,2093.020660036671,6279.932795349098,59.0,58,,,,,0.5722586916353366,3.1447367736144773,0.26107788682702143,8357,,,,1696530,,5499202,,
2023-05-04,188,2447.1867281321192,11610.396189589972,104.0,81,,,,,0.5320035230114074,7.753419738184758,0.25173660820552796,12782,,,,2407216,,2902712,2251142,
2023-05-05,99,2258.043632290516,8607.867378394774,63.0,42,,,,,0.4411042284300522,7.581284618356932,0.26107788682702143,8836,,,,,,3830316,1546722,
2023-05-06,113,1979.3393481467551,6528.749127231346,49.0,42,,,,,0.4963692530215304,3.172659623201761,0.2729450635009769,8648,,,,769240,,4504177,,
2023-05-07,155,2156.1497004857124,10254.98886324965,77.0,70,,,,,0.4913085071901158,3.7368073362686296,0.26107788682702143,13388,,,,439950,,7800362,60059,
2023-05-08,140,2461.997269644388,11086.454912037889,105.0,73,,,,,0.549806050866463,4.886832579646862,0.2729450635009769,11470,,,,1398934,,4373349,1871819,
2023-05-09,121,2073.520328825807,5130.296709727801,41.0,38,,,,,0.5711213048615885,2.9338880988830156,0.30854659352284347,7131,,,,1392044,,5459906,,
2023-05-10,1,1670.7500029802322,199.56439430889725,,,,,,,0.3195414551536168,0.356015294338671,0.26107788682702143,444,,,,,,,,
2023-05-11,20,1820.9756723628032,2221.40289126106,18.0,10,,,,,0.41519293810866226,3.3091540539816444,0.27440798473780703,2433,,,,,,444762,673316,
2023-05-12,226,2210.020119538268,11459.681392388396,61.0,56,,,,,0.5515677541056301,2.9202586070871943,0.2729450635009769,15307,,,,891550,,7536797,341910,
2023-05-13,170,1992.1474168073412,8058.418863427798,25.0,24,,,,,0.579031037301169,2.492611345408463,0.2729450635009769,10986,,,,,,4953088,267536,
2023-05-14,126,2159.63476683317,7162.240552413126,62.0,51,,,,,0.5940756821785855,5.298829548736352,0.26107788682702143,8247,,,,1188630,,2821034,1429952,
2023-05-15,157,2367.70983664269,10741.67047761145,87.0,67,,,,,0.6525256265092355,7.617418981656413,0.2729450635009769,11850,,,,850534,,5944549,1260769,
2023-05-16,4,1672.9921807792398,175.87155830802078,,,,,,,0.32693537845423454,0.3560153079206306,0.2848122401749324,437,,,,,,38847,,
2023-05-17,51,1835.1452270840787,3087.706711154994,21.0,20,,,,,0.49407903506587203,2.1064911116524474,0.30854659352284347,4080,,,,,,2822370,,
2023-05-18,72,1907.2422454580817,1959.2327498636912,45.0,43,,,,,0.38816945564611854,3.105957170208417,0.2729450635009769,2691,,,,2276286,,1657329,,
2023-05-19,396,2971.1537429129044,20226.389812049143,125.0,100,,,,,0.5720258552676785,6.996156601377684,0.26107788682702143,25019,,,,1563508,,13418450,2602170,
2023-05-20,236,2136.2042555451976,10445.655387076293,58.0,57,,,,,0.4355607238335159,3.2106700316093897,0.26107788682702143,14220,,,,1605359,,6335691,,
2023-05-21,376,2852.122681085657,23529.018319432013,116.0,109,,,,,0.5784058440969966,2.760816338714584,0.2729450635009769,31050,,,,,,20273376,71032,
2023-05-22,273,2330.0169662487506,11991.736531456281,37.0,34,,,,,0.5690998597663698,2.328863502643789,0.26107788682702143,16370,,,,691731,,9888610,344897,
2023-05-23,195,2173.327370712226,7055.361373572408,46.0,45,,,,,0.5441947103275158,5.887303285170401,0.320413770196799,9800,,,,2455516,,6079161,,
2023-05-24,318,2705.9936131264876,16813.3477963289,57.0,52,,,,,0.6601888651632388,3.3674705444941497,0.26107788682702143,22831,,,,,,17882115,,
2023-05-25,116,2347.2868031443736,10447.039735795523,77.0,50,,,,,0.5989611957622964,4.521977813800098,0.26107788682702143,11477,,,,,,5083592,1660721,
2023-05-26,239,2450.2411073744593,11360.99444890231,72.0,60,,,,,0.6141268196503523,2.8800441535708923,0.26107788682702143,13732,,,,1249217,,6834625,2031295,
2023-05-27,211,2106.8034513572784,8774.868860046701,12.0,10,,,,,0.46898669306347635,2.52246858028832,0.26107788682702143,12189,,,,,,7554874,,
2023-05-28,211,2388.235235141541,11729.220516614807,43.0,34,,,,,0.5019809120488989,5.546910846201145,0.34414812354471,14935,,,,,,7610702,1709525,
2023-05-29,107,2038.4791328302247,5478.0366539361485,45.0,44,,,,,0.48304636738091655,2.0345343001677745,0.26107788682702143,7416,,,,1192190,,5089911,,
2023-05-30,111,1972.74648301214,4980.809438165916,31.0,28,,,,,0.4669156935541811,2.8068763312805864,0.26107788682702143,6831,,,,905012,,4224031,,
2023-05-31,82,1836.2907161854534,3858.252264886273,8.0,8,,,,,0.39507444853711354,1.58347226288957,0.26107788682702143,5497,,,,,,2868087,,
2023-06-01,190,2051.4195129366744,7278.723872863318,14.0,13,,,,,0.5371144040993457,3.301864535490954,0.2848122401749324,9921,,,,,,5888652,300878,
2023-06-02,78,1912.5235944551516,4267.574910026408,36.0,36,,,,,0.38825325102147556,3.076011511699884,0.26107788682702143,5596,,,,611076,,3532691,,
2023-06-03,59,1841.4510379278847,3053.7773993597193,11.0,9,,,,,0.4092680495596052,3.3988626239560498,0.2729450635009769,4102,,,,,,2907557,,
2023-06-04,,1670.7500029802322,156.64673209621284,,,,,,,0.3347692821840871,0.3560153142401918,0.2848122401749324,375,,,,,,,,
2023-06-05,227,2403.4851677052015,13914.00282440265,91.0,88,,,,,0.5381894835467117,3.4466761015482037,0.26107788682702143,18360,,,,,,10602842,891606,
2023-06-06,1,1679.575861702388,168.03922170321016,,,,,,,0.33491737895084905,0.3560152950106704,0.30854659352284347,265,,,,,,152913,,
2023-06-07,111,1948.4861005870641,5482.852851891319,43.0,43,,,,,0.5165679890294193,1.9716154235323473,0.26107788682702143,7218,,,,1042150,,3676534,,
2023-06-08,1,1679.989181526794,210.72350406211532,,,,,,,0.3296549178559277,0.35601530365790773,0.26107788682702143,337,,,,,,160074,,
2023-06-09,68,1853.7511274142162,3252.26452107599,22.0,19,,,,,0.34877307563881127,1.934592688202757,0.2729450635009769,4455,,,,493130,,2605572,,
2023-06-10,430,2814.4507417832556,23788.51263518452,125.0,118,,,,,0.6223194474547049,2.9419585134416684,0.26107788682702143,31513,,,,844245,,18905340,,
2023-06-11,104,1873.4013132930781,4583.561018824989,24.0,21,,,,,0.6148072545140594,2.7901988823957575,0.30854659352284347,6087,,,,,,3511049,,
2023-06-12,185,2644.1258785892373,14976.311120660368,155.0,107,,,,,0.6467467683949749,7.8714121177099505,0.27487480015543403,15376,,,,403604,,5579583,2990756,
2023-06-13,68,2324.1131719033706,8751.443786503523,85.0,51,,,,,0.5685420674174065,8.327788669037865,0.26107788682702143,7794,,,,541805,,765407,2654613,
2023-06-14,36,1809.6518087577883,2505.69019345041,15.0,15,,,,,0.3598905860517905,1.8436417781240042,0.2729450635009769,3413,,,,,,2406554,,
2023-06-15,,1670.7500029802322,41.29777482536521,,,,,,,0.3263473555937795,0.356015294338671,0.296679416848888,127,,,,,,,,
2023-06-16,170,2636.9917618303493,14615.250108171644,143.0,101,,,,,0.4808708121920644,6.3743585438851325,0.26107788682702143,15568,,,,905169,,5931367,2640879,
2023-06-17,370,2517.368453911583,16134.93673621631,51.0,46,,,,,0.520112834190116,3.4380676049499663,0.2729450635009769,21959,,,,630696,,13984459,,
2023-06-18,144,1916.0300780776784,4969.838876284556,24.0,22,,,,,0.43111474425225493,3.3095834602437484,0.35601524981569393,6312,,,,,,4073895,76404,
2023-06-19,8,1670.7500029802322,340.9008647845171,,,,,,,0.34426880294561396,0.38029033986344735,0.2848122401749324,525,,,,,,,,
2023-06-20,62,1797.4686685229153,3431.9788799107405,8.0,8,,,,,0.3977975493748761,1.621629839674932,0.26107788682702143,4679,,,,,,2195472,,
2023-06-21,6,1677.9816280939658,337.89415698018394,,,,,,,0.33723287440332544,0.6036857036352853,0.2848122401749324,569,,,,,,125292,,
2023-06-22,1,1675.5588501370805,111.68087650561094,,,,,,,0.3560152808271949,0.3560152808271949,0.3560152808271949,277,,,,,,83316,,
2023-06-23,143,2053.241619660716,8111.844244927675,49.0,49,,,,,0.4274317077583856,1.8532228959768933,0.320413770196799,10719,,,,,,6599009,,
2023-06-24,239,2023.6904713774554,9089.007949355839,59.0,56,,,,,0.4523431410934923,3.104162052978608,0.2729450635009769,12201,,,,1577896,,4419130,,
2023-06-25,27,1694.7683233055777,1808.5855758428238,9.0,7,,,,,0.559227713153758,3.0382862084600557,0.320413770196799,2295,,,,,,416131,,
2023-06-26,77,2088.878005192554,4740.221271435463,60.0,45,,,,,0.5169802618540191,7.636733093640175,0.2848122401749324,4778,,,,1599177,,1347021,1080475,
2023-06-27,85,1932.8920103631417,3212.881839724777,40.0,39,,,,,0.5442567176903597,3.203568437627233,0.2616875797349805,4518,,,,1768541,,2648954,,
2023-06-28,24,1747.3064618511473,1470.9805564359863,5.0,4,,,,,0.3707933748963974,2.785259948720288,0.296679416848888,1970,,,,,,1326384,,
2023-06-29,3,1670.750002980232,180.8557725110821,,,,,,,0.3485575021411064,0.3560153142401918,0.2729450635009769,399,,,,,,,,
2023-06-30,2,1670.750002980232,148.8143954914022,,,,,,,0.3476128064718337,0.4838734308303049,0.26107788682702143,336,,,,,,,,
2023-07-01,198,1983.4183572105937,8056.213032300073,8.0,7,,,,,0.4742477550327781,2.6647212863899297,0.2848122401749324,11303,,,,,,5277435,60082,
2023-07-02,79,1845.1665493045514,3752.5137670589943,7.0,7,,,,,0.37529031139191954,1.6991611456336793,0.296679416848888,5210,,,,,,3021865,,
2023-07-03,25,1735.6302991475995,1566.6956000095329,6.0,5,,,,,0.36862777186371604,2.025421793008001,0.30854659352284347,2135,,,,,,1124088,,
2023-07-04,265,2441.885387895609,17769.147518849095,118.0,111,,,,,0.8275199753805645,3.0504586460565237,0.26107788682702143,23057,,,,,,13308231,,
2023-07-05,83,1919.715697854555,3415.0067090861403,43.0,41,,,,,0.374849597866507,3.069149253232816,0.2848122401749324,4555,,,,1596560,,2602779,,
2023-07-06,68,1849.8366561552893,3340.054477871593,14.0,12,,,,,0.37782038021237274,2.35085010585941,0.2729450635009769,4463,,,,,,3102778,,
2023-07-07,1,1673.8925265327523,53.40229503279983,,,,,,,0.33821452551199693,0.3560152808271949,0.320413770196799,232,,,,,,54446,,
2023-07-08,205,2039.9953058103372,10650.629886706534,64.0,57,,,,,0.6328716142439093,3.7164808251953922,0.26107788682702143,13842,,,,,,6397385,,
2023-07-09,38,1925.6045580863204,4241.226957114093,34.0,19,,,,,0.765988926889115,4.072404358697789,0.2729450635009769,4440,,,,,,1557776,787538,
2023-07-10,350,2641.387132353961,15903.07399240956,123.0,115,,,,,0.6533213191599224,3.701902086446036,0.2848122401749324,20819,,,,3120835,,13465440,,
2023-07-11,194,2281.4336869145254,11766.184117584433,69.0,62,,,,,0.4934775181276627,3.125359088791038,0.26107788682702143,15396,,,,,,10550829,,
2023-07-12,123,1983.201000094209,6491.071025931402,25.0,20,,,,,0.41858042182164296,2.8666960930334486,0.26107788682702143,8689,,,,,,4930550,182949,
2023-07-13,210,2715.272191808552,17303.595411688828,125.0,76,,,,,0.6199660054052083,5.848474639020331,0.26107788682702143,18528,,,,,,7239474,2591098,
2023-07-14,257,2296.6142115900593,11229.11315892478,32.0,30,,,,,0.5028286500751409,3.2912224756148616,0.2729450635009769,15194,,,,,,10843457,,
2023-07-15,106,1952.5855057936033,6234.584675798607,40.0,37,,,,,0.4393121172811366,3.245427554508818,0.26107788682702143,8140,,,,,,4691324,83324,
2023-07-16,390,2719.3686216713054,18560.666999692054,140.0,136,,,,,0.570306718816309,3.50656452613338,0.2729450635009769,24606,,,,1707502,,16324924,,
2023-07-17,201,2123.4733112162917,10205.093592423025,38.0,34,,,,,0.5779810144508691,1.9250032874182765,0.267940833722358,13866,,,,,,7223323,243887,
2023-07-18,325,1715.185136211149,11557.286643500443,10.0,10,,,,,0.43208680906224745,1.667179786145355,0.2729450635009769,16163,,,,,,765769,,
2023-07-19,407,1854.2495103648266,18485.76198721396,31.0,30,,,,,0.522156444728467,2.6184085855525945,0.30854659352284347,25472,,,,,,3179233,,
2023-07-20,23,1764.95313831361,1562.6241614656417,7.0,6,,,,,0.38276674635748614,3.1458892083932253,0.320413770196799,2113,,,,,,1632123,,
2023-07-21,238,2277.691567157773,8510.929883080256,92.0,91,,,,,0.5225141668887174,2.1150532920463756,0.320413770196799,11580,,,,3448377,,6824931,,
2023-07-22,252,2597.5355160564977,7023.938374386197,215.0,207,,,,,0.6076475956696139,3.6829748218695584,0.26107788682702143,8784,,,,9862668,,5500302,,
2023-07-23,343,2415.850417419897,23520.67732068841,196.0,157,,,,,0.8047048902338497,3.299240053090724,0.26107788682702143,29418,,,,,,12191585,144688,
2023-07-24,203,2184.545793980425,10330.93235084248,61.0,56,,,,,0.4720217054092988,2.8651964005257775,0.26107788682702143,13748,,,,709743,,8137755,,
2023-07-25,129,1959.876577075627,6895.982073263493,31.0,28,,,,,0.5513268703663233,3.6397891182687374,0.26107788682702143,9196,,,,,,5000975,,
2023-07-26,89,1815.3444985055096,3704.918710571971,7.0,6,,,,,0.4009999060124869,3.387689671988793,0.26107788682702143,4776,,,,,,2497996,,
2023-07-27,165,2164.9703905706965,5723.705645871435,62.0,59,,,,,0.4920692394423241,2.995527604595003,0.2848122401749324,7648,,,,2835442,,5527975,,
2023-07-28,188,2054.701680191525,5517.141470848978,46.0,46,,,,,0.398196430606868,2.125181639447658,0.26107788682702143,7788,,,,2581178,,3889637,,
2023-07-29,73,2423.3453000083177,10451.197852935586,89.0,45,,,,,0.4752867988312716,6.417678011223711,0.26107788682702143,9264,,,,,,968128,2890846,
2023-07-30,172,1958.8701925781832,5494.754076938932,,,,,,,0.4100872112761596,1.460689760205132,0.26107788682702143,7771,,,,,,4991848,,
2023-07-31,105,2218.8697036881445,7657.56625928317,62.0,42,,,,,0.47424589490497987,6.875575830295952,0.26107788682702143,7624,,,,1032731,,1476627,1852466,
2023-08-01,54,1813.15400666249,2633.8116306559486,13.0,11,,,,,0.4228272836327918,2.904285119389978,0.296679416848888,3581,,,,,,2467230,,
2023-08-02,59,1785.081997944145,2426.4228304677235,3.0,2,,,,,0.4165166928803697,2.8069988398138452,0.26107788682702143,3453,,,,,,1980866,,
2023-08-03,145,2128.7463073608537,4241.449576667133,88.0,84,,,,,0.43365684986585395,2.1014600198047932,0.26107788682702143,5543,,,,3982582,,3672628,,
2023-08-04,213,2078.727725840838,6576.274726083804,48.0,48,,,,,0.4419875405617786,2.070297055626613,0.2729450635009769,9250,,,,2481280,,4412509,,
2023-08-05,340,2390.1260441727786,11121.912296980017,182.0,180,,,,,0.4588702295470932,3.0975292593477572,0.2848122401749324,14574,,,,7166216,,4541676,109646,
2023-08-06,173,1941.5191299487076,7147.383314322472,33.0,31,,,,,0.3990436752726703,3.634981843277965,0.2848122401749324,9870,,,,735645,,3437540,202771,
2023-08-07,63,1941.3501219025763,4526.890696477832,25.0,15,,,,,0.5238881549084882,5.863415393779447,0.320413770196799,4766,,,,,,718003,1281731,
2023-08-08,47,2054.7712027113816,5783.638215980356,52.0,27,55.68082046508789,12.411940574645996,55.68860626220703,12.435503005981445,0.5428617935502285,3.935253820376472,0.35578511136991753,5697,,,,,23218,577820,22583,1720069
2023-08-09,78,2180.3949041548926,8229.491195970466,66.0,37,55.671958923339844,12.421701431274414,55.687904357910156,12.435433387756348,0.4903911272162534,4.0297674573565105,0.30854659352284347,8442,,,,,13674,2623746,138869,1373293
2023-08-10,160,2048.865972870261,5710.793708069517,31.0,28,,,,,0.4380650474546643,2.6838366762820143,0.30854659352284347,7829,,,,1072638,,5400711,,
2023-08-11,111,2348.222944135156,10816.907990466767,84.0,46,55.67554473876953,12.43212604522705,55.69098663330078,12.46485424041748,0.5408035655445209,4.572339882754504,0.2729450635009769,11044,,,,,79881,2808084,63840,2182523
2023-08-12,113,1974.149147759037,5729.18028333655,22.0,21,,,,,0.4097027804964127,2.083533647078504,0.2729450635009769,7817,,,,,,5256562,,
2023-08-13,216,2105.90217228132,9197.87516749131,7.0,7,,,,,0.483062448143525,2.414836876267063,0.26107788682702143,12916,,,,,,7512086,,
2023-08-14,385,2403.434487936795,16789.677562550107,49.0,47,,,,,0.6294821688574568,5.105049208539317,0.2781068773006548,22924,,,,,,12694176,,
2023-08-15,377,2230.9060163344097,19377.909245155846,62.0,61,,,,,0.6858621123358442,2.657506758362118,0.356015265733295,25857,,,,,,9705021,,
2023-08-16,200,1883.0730477096215,7516.630805597135,13.0,13,,,,,0.49941143509622693,1.9629999841076227,0.3560152620670765,10446,,,,,,3678617,,
2023-08-17,367,1968.3696280889933,14418.129648708751,20.0,20,,,,,0.5473041572182885,1.5573823751718463,0.3560152620670765,20052,,,,,,5156430,,
2023-08-18,61,1753.626953845212,1842.0231633313754,,,,,,,0.35985039295637417,0.8450436689329218,0.26107788682702143,2636,,,,,,1435890,,
2023-08-19,199,1998.186016536212,8307.502229114521,16.0,14,,,,,0.4121829212672312,2.6673720544315778,0.2729450635009769,11430,,,,,,5673017,,
2023-08-20,125,1849.1423922864647,4450.726351394418,13.0,12,,,,,0.3848014336911089,2.887357659854801,0.296679416848888,6072,,,,,,3090751,,
2023-08-21,130,1978.1848200723578,4169.931821254457,21.0,21,,,,,0.4495228848844667,2.0003718974073013,0.2729450635009769,5864,,,,926012,,4141382,84361,
2023-08-22,54,1735.3559737032738,3559.118144793862,21.0,16,,,,,0.38473520923371457,2.8901884295896534,0.26107788682702143,4581,,,,,,1072083,,
2023-08-23,208,2293.021316608023,11278.333433120808,45.0,43,,,,,0.5371804024704989,3.428672323117958,0.26107788682702143,15087,,,,,,10781203,,
2023-08-24,361,2589.464295930998,17115.062443602135,61.0,59,,,,,0.6270466927170347,2.9147407564882064,0.30854659352284347,23121,,,,,,15525115,170500,
2023-08-25,214,2170.895680258352,4893.173816420567,92.0,91,,,,,0.4692750748976517,2.0773018750263135,0.26107788682702143,6809,,,,5148302,,2946895,84726,
2023-08-26,254,2402.5478047305987,3169.38205525654,160.0,160,,,,,0.35884501234380844,1.9342076381998639,0.26107788682702143,4563,,,,9634402,,2367450,,
2023-08-27,150,1885.6300959647597,5080.576286958629,13.0,13,,,,,0.35921945430362956,1.8255598621884905,0.2729450635009769,7172,,,,768088,,2900860,,
2023-08-28,7,1685.7237704325105,452.8514618781426,,,,,,,0.34496052296641444,0.6924664337893699,0.2848122401749324,768,,,,,,259429,,
2023-08-29,73,1811.603215324475,3249.5518005134877,7.0,6,,,,,0.3921499815817466,2.4428315821293225,0.26107788682702143,4642,,,,,,2038450,174752,
2023-08-30,99,1268.3642163799477,4759.342972167421,19.0,17,,,,,0.5880662224224894,4.955883773584667,0.26107788682702143,6308,,,,,,2663745,115533,
2023-10-09,,1670.7500029802322,,,,,,,,,,,,,,,,,,,
